vout	abs(1/d(I(Vout)))
2.931999999999788e+000	4.733398e+003
2.932999999999788e+000	4.733072e+003
2.933999999999788e+000	4.732746e+003
2.934999999999788e+000	4.732746e+003
2.935999999999788e+000	4.732420e+003
2.936999999999788e+000	4.732095e+003
2.937999999999787e+000	4.731932e+003
2.938999999999787e+000	4.731606e+003
2.939999999999787e+000	4.731280e+003
2.940999999999787e+000	4.731117e+003
2.941999999999787e+000	4.730791e+003
2.942999999999787e+000	4.730466e+003
2.943999999999787e+000	4.730466e+003
2.944999999999787e+000	4.730140e+003
2.945999999999787e+000	4.729815e+003
2.946999999999787e+000	4.729652e+003
2.947999999999786e+000	4.729326e+003
2.948999999999786e+000	4.729164e+003
2.949999999999786e+000	4.728838e+003
2.950999999999786e+000	4.728513e+003
2.951999999999786e+000	4.728350e+003
2.952999999999786e+000	4.728187e+003
2.953999999999786e+000	4.727862e+003
2.954999999999786e+000	4.727537e+003
2.955999999999786e+000	4.727212e+003
2.956999999999785e+000	4.727212e+003
2.957999999999785e+000	4.726887e+003
2.958999999999785e+000	4.726561e+003
2.959999999999785e+000	4.726561e+003
2.960999999999785e+000	4.725911e+003
2.961999999999785e+000	4.725586e+003
2.962999999999785e+000	4.725586e+003
2.963999999999785e+000	4.725586e+003
2.964999999999785e+000	4.725261e+003
2.965999999999784e+000	4.724612e+003
2.966999999999784e+000	4.724612e+003
2.967999999999784e+000	4.724612e+003
2.968999999999784e+000	4.723962e+003
2.969999999999784e+000	4.723637e+003
2.970999999999784e+000	4.723637e+003
2.971999999999784e+000	4.723313e+003
2.972999999999784e+000	4.722988e+003
2.973999999999784e+000	4.722988e+003
2.974999999999783e+000	4.722664e+003
2.975999999999783e+000	4.722339e+003
2.976999999999783e+000	4.722014e+003
2.977999999999783e+000	4.721690e+003
2.978999999999783e+000	4.721690e+003
2.979999999999783e+000	4.721366e+003
2.980999999999783e+000	4.721041e+003
2.981999999999783e+000	4.720717e+003
2.982999999999783e+000	4.720393e+003
2.983999999999782e+000	4.720393e+003
2.984999999999782e+000	4.720393e+003
2.985999999999782e+000	4.719744e+003
2.986999999999782e+000	4.719420e+003
2.987999999999782e+000	4.719420e+003
2.988999999999782e+000	4.719096e+003
2.989999999999782e+000	4.718772e+003
2.990999999999782e+000	4.718448e+003
2.991999999999782e+000	4.718448e+003
2.992999999999781e+000	4.718124e+003
2.993999999999781e+000	4.717800e+003
2.994999999999781e+000	4.717476e+003
2.995999999999781e+000	4.717152e+003
2.996999999999781e+000	4.717152e+003
2.997999999999781e+000	4.716829e+003
2.998999999999781e+000	4.716505e+003
2.999999999999781e+000	4.716505e+003
3.000999999999781e+000	4.716181e+003
3.001999999999780e+000	4.715858e+003
3.002999999999780e+000	4.715534e+003
3.003999999999780e+000	4.715210e+003
3.004999999999780e+000	4.715210e+003
3.005999999999780e+000	4.714887e+003
3.006999999999780e+000	4.714563e+003
3.007999999999780e+000	4.714240e+003
3.008999999999780e+000	4.713917e+003
3.009999999999780e+000	4.713917e+003
3.010999999999779e+000	4.713593e+003
3.011999999999779e+000	4.713270e+003
3.012999999999779e+000	4.712947e+003
3.013999999999779e+000	4.712624e+003
3.014999999999779e+000	4.712624e+003
3.015999999999779e+000	4.712300e+003
3.016999999999779e+000	4.711977e+003
3.017999999999779e+000	4.711977e+003
3.018999999999779e+000	4.711654e+003
3.019999999999778e+000	4.711331e+003
3.020999999999778e+000	4.711008e+003
3.021999999999778e+000	4.710685e+003
3.022999999999778e+000	4.710685e+003
3.023999999999778e+000	4.710362e+003
3.024999999999778e+000	4.710040e+003
3.025999999999778e+000	4.709717e+003
3.026999999999778e+000	4.709394e+003
3.027999999999778e+000	4.709394e+003
3.028999999999777e+000	4.709071e+003
3.029999999999777e+000	4.708749e+003
3.030999999999777e+000	4.708749e+003
3.031999999999777e+000	4.708426e+003
3.032999999999777e+000	4.707781e+003
3.033999999999777e+000	4.707781e+003
3.034999999999777e+000	4.707781e+003
3.035999999999777e+000	4.707136e+003
3.036999999999777e+000	4.706813e+003
3.037999999999776e+000	4.706813e+003
3.038999999999776e+000	4.706813e+003
3.039999999999776e+000	4.706491e+003
3.040999999999776e+000	4.705847e+003
3.041999999999776e+000	4.705847e+003
3.042999999999776e+000	4.705524e+003
3.043999999999776e+000	4.705202e+003
3.044999999999776e+000	4.705202e+003
3.045999999999776e+000	4.704880e+003
3.046999999999775e+000	4.704558e+003
3.047999999999775e+000	4.704236e+003
3.048999999999775e+000	4.703914e+003
3.049999999999775e+000	4.703914e+003
3.050999999999775e+000	4.703592e+003
3.051999999999775e+000	4.703270e+003
3.052999999999775e+000	4.703270e+003
3.053999999999775e+000	4.702626e+003
3.054999999999775e+000	4.702304e+003
3.055999999999775e+000	4.702304e+003
3.056999999999774e+000	4.702304e+003
3.057999999999774e+000	4.701983e+003
3.058999999999774e+000	4.701339e+003
3.059999999999774e+000	4.701339e+003
3.060999999999774e+000	4.701339e+003
3.061999999999774e+000	4.700696e+003
3.062999999999774e+000	4.700375e+003
3.063999999999774e+000	4.700375e+003
3.064999999999774e+000	4.700053e+003
3.065999999999773e+000	4.699732e+003
3.066999999999773e+000	4.699732e+003
3.067999999999773e+000	4.699410e+003
3.068999999999773e+000	4.699089e+003
3.069999999999773e+000	4.698768e+003
3.070999999999773e+000	4.698446e+003
3.071999999999773e+000	4.698446e+003
3.072999999999773e+000	4.698125e+003
3.073999999999773e+000	4.697804e+003
3.074999999999772e+000	4.697483e+003
3.075999999999772e+000	4.697162e+003
3.076999999999772e+000	4.697162e+003
3.077999999999772e+000	4.696841e+003
3.078999999999772e+000	4.696520e+003
3.079999999999772e+000	4.696520e+003
3.080999999999772e+000	4.696199e+003
3.081999999999772e+000	4.695878e+003
3.082999999999772e+000	4.695557e+003
3.083999999999771e+000	4.695236e+003
3.084999999999771e+000	4.695236e+003
3.085999999999771e+000	4.694915e+003
3.086999999999771e+000	4.694595e+003
3.087999999999771e+000	4.694274e+003
3.088999999999771e+000	4.693953e+003
3.089999999999771e+000	4.693953e+003
3.090999999999771e+000	4.693633e+003
3.091999999999771e+000	4.693312e+003
3.092999999999770e+000	4.693312e+003
3.093999999999770e+000	4.692992e+003
3.094999999999770e+000	4.692671e+003
3.095999999999770e+000	4.692351e+003
3.096999999999770e+000	4.692030e+003
3.097999999999770e+000	4.692030e+003
3.098999999999770e+000	4.691710e+003
3.099999999999770e+000	4.691390e+003
3.100999999999770e+000	4.691069e+003
3.101999999999769e+000	4.690749e+003
3.102999999999769e+000	4.690749e+003
3.103999999999769e+000	4.690429e+003
3.104999999999769e+000	4.690109e+003
3.105999999999769e+000	4.690109e+003
3.106999999999769e+000	4.689789e+003
3.107999999999769e+000	4.689149e+003
3.108999999999769e+000	4.689149e+003
3.109999999999769e+000	4.689149e+003
3.110999999999768e+000	4.688509e+003
3.111999999999768e+000	4.688509e+003
3.112999999999768e+000	4.688189e+003
3.113999999999768e+000	4.687869e+003
3.114999999999768e+000	4.687869e+003
3.115999999999768e+000	4.687550e+003
3.116999999999768e+000	4.687230e+003
3.117999999999768e+000	4.686910e+003
3.118999999999768e+000	4.686591e+003
3.119999999999767e+000	4.686271e+003
3.120999999999767e+000	4.686271e+003
3.121999999999767e+000	4.686271e+003
3.122999999999767e+000	4.685951e+003
3.123999999999767e+000	4.685312e+003
3.124999999999767e+000	4.684993e+003
3.125999999999767e+000	4.684993e+003
3.126999999999767e+000	4.684993e+003
3.127999999999767e+000	4.684674e+003
3.128999999999766e+000	4.684035e+003
3.129999999999766e+000	4.684035e+003
3.130999999999766e+000	4.684035e+003
3.131999999999766e+000	4.683396e+003
3.132999999999766e+000	4.683077e+003
3.133999999999766e+000	4.683077e+003
3.134999999999766e+000	4.683077e+003
3.135999999999766e+000	4.682758e+003
3.136999999999766e+000	4.682120e+003
3.137999999999765e+000	4.681801e+003
3.138999999999765e+000	4.681801e+003
3.139999999999765e+000	4.681801e+003
3.140999999999765e+000	4.681482e+003
3.141999999999765e+000	4.681163e+003
3.142999999999765e+000	4.680844e+003
3.143999999999765e+000	4.680526e+003
3.144999999999765e+000	4.680207e+003
3.145999999999765e+000	4.680207e+003
3.146999999999764e+000	4.679888e+003
3.147999999999764e+000	4.679569e+003
3.148999999999764e+000	4.679569e+003
3.149999999999764e+000	4.679251e+003
3.150999999999764e+000	4.678932e+003
3.151999999999764e+000	4.678614e+003
3.152999999999764e+000	4.678295e+003
3.153999999999764e+000	4.677977e+003
3.154999999999764e+000	4.677977e+003
3.155999999999763e+000	4.677977e+003
3.156999999999763e+000	4.677658e+003
3.157999999999763e+000	4.677021e+003
3.158999999999763e+000	4.676703e+003
3.159999999999763e+000	4.676703e+003
3.160999999999763e+000	4.676703e+003
3.161999999999763e+000	4.676385e+003
3.162999999999763e+000	4.676067e+003
3.163999999999763e+000	4.675749e+003
3.164999999999762e+000	4.675430e+003
3.165999999999762e+000	4.675112e+003
3.166999999999762e+000	4.675112e+003
3.167999999999762e+000	4.674794e+003
3.168999999999762e+000	4.674476e+003
3.169999999999762e+000	4.674476e+003
3.170999999999762e+000	4.674158e+003
3.171999999999762e+000	4.673840e+003
3.172999999999762e+000	4.673523e+003
3.173999999999762e+000	4.673205e+003
3.174999999999761e+000	4.673205e+003
3.175999999999761e+000	4.672887e+003
3.176999999999761e+000	4.672569e+003
3.177999999999761e+000	4.672569e+003
3.178999999999761e+000	4.671934e+003
3.179999999999761e+000	4.671934e+003
3.180999999999761e+000	4.671934e+003
3.181999999999761e+000	4.671299e+003
3.182999999999761e+000	4.670981e+003
3.183999999999760e+000	4.670981e+003
3.184999999999760e+000	4.670981e+003
3.185999999999760e+000	4.670664e+003
3.186999999999760e+000	4.670029e+003
3.187999999999760e+000	4.669712e+003
3.188999999999760e+000	4.669712e+003
3.189999999999760e+000	4.669712e+003
3.190999999999760e+000	4.669394e+003
3.191999999999760e+000	4.669077e+003
3.192999999999759e+000	4.668760e+003
3.193999999999759e+000	4.668443e+003
3.194999999999759e+000	4.668443e+003
3.195999999999759e+000	4.668126e+003
3.196999999999759e+000	4.667808e+003
3.197999999999759e+000	4.667491e+003
3.198999999999759e+000	4.667491e+003
3.199999999999759e+000	4.667174e+003
3.200999999999759e+000	4.666858e+003
3.201999999999758e+000	4.666858e+003
3.202999999999758e+000	4.666224e+003
3.203999999999758e+000	4.666224e+003
3.204999999999758e+000	4.665907e+003
3.205999999999758e+000	4.665590e+003
3.206999999999758e+000	4.665590e+003
3.207999999999758e+000	4.665273e+003
3.208999999999758e+000	4.664957e+003
3.209999999999758e+000	4.664640e+003
3.210999999999757e+000	4.664640e+003
3.211999999999757e+000	4.664323e+003
3.212999999999757e+000	4.664007e+003
3.213999999999757e+000	4.664007e+003
3.214999999999757e+000	4.663690e+003
3.215999999999757e+000	4.663374e+003
3.216999999999757e+000	4.663057e+003
3.217999999999757e+000	4.662741e+003
3.218999999999757e+000	4.662741e+003
3.219999999999756e+000	4.662425e+003
3.220999999999756e+000	4.662108e+003
3.221999999999756e+000	4.661792e+003
3.222999999999756e+000	4.661792e+003
3.223999999999756e+000	4.661476e+003
3.224999999999756e+000	4.661160e+003
3.225999999999756e+000	4.661160e+003
3.226999999999756e+000	4.660844e+003
3.227999999999756e+000	4.660527e+003
3.228999999999755e+000	4.660211e+003
3.229999999999755e+000	4.659895e+003
3.230999999999755e+000	4.659895e+003
3.231999999999755e+000	4.659895e+003
3.232999999999755e+000	4.659263e+003
3.233999999999755e+000	4.658948e+003
3.234999999999755e+000	4.658948e+003
3.235999999999755e+000	4.658632e+003
3.236999999999755e+000	4.658316e+003
3.237999999999754e+000	4.658316e+003
3.238999999999754e+000	4.658000e+003
3.239999999999754e+000	4.657684e+003
3.240999999999754e+000	4.657369e+003
3.241999999999754e+000	4.657369e+003
3.242999999999754e+000	4.657053e+003
3.243999999999754e+000	4.656738e+003
3.244999999999754e+000	4.656738e+003
3.245999999999754e+000	4.656422e+003
3.246999999999753e+000	4.656107e+003
3.247999999999753e+000	4.655791e+003
3.248999999999753e+000	4.655476e+003
3.249999999999753e+000	4.655476e+003
3.250999999999753e+000	4.655160e+003
3.251999999999753e+000	4.654845e+003
3.252999999999753e+000	4.654845e+003
3.253999999999753e+000	4.654530e+003
3.254999999999753e+000	4.654214e+003
3.255999999999752e+000	4.653899e+003
3.256999999999752e+000	4.653899e+003
3.257999999999752e+000	4.653584e+003
3.258999999999752e+000	4.653269e+003
3.259999999999752e+000	4.653269e+003
3.260999999999752e+000	4.652954e+003
3.261999999999752e+000	4.652639e+003
3.262999999999752e+000	4.652324e+003
3.263999999999752e+000	4.652009e+003
3.264999999999751e+000	4.652009e+003
3.265999999999751e+000	4.651694e+003
3.266999999999751e+000	4.651379e+003
3.267999999999751e+000	4.651379e+003
3.268999999999751e+000	4.651064e+003
3.269999999999751e+000	4.650750e+003
3.270999999999751e+000	4.650750e+003
3.271999999999751e+000	4.650435e+003
3.272999999999751e+000	4.650120e+003
3.273999999999750e+000	4.649806e+003
3.274999999999750e+000	4.649806e+003
3.275999999999750e+000	4.649491e+003
3.276999999999750e+000	4.649176e+003
3.277999999999750e+000	4.649176e+003
3.278999999999750e+000	4.648547e+003
3.279999999999750e+000	4.648547e+003
3.280999999999750e+000	4.648547e+003
3.281999999999750e+000	4.647919e+003
3.282999999999750e+000	4.647604e+003
3.283999999999749e+000	4.647604e+003
3.284999999999749e+000	4.647604e+003
3.285999999999749e+000	4.647290e+003
3.286999999999749e+000	4.646976e+003
3.287999999999749e+000	4.646661e+003
3.288999999999749e+000	4.646347e+003
3.289999999999749e+000	4.646347e+003
3.290999999999749e+000	4.646033e+003
3.291999999999749e+000	4.645719e+003
3.292999999999748e+000	4.645719e+003
3.293999999999748e+000	4.645405e+003
3.294999999999748e+000	4.645091e+003
3.295999999999748e+000	4.645091e+003
3.296999999999748e+000	4.644777e+003
3.297999999999748e+000	4.644463e+003
3.298999999999748e+000	4.644149e+003
3.300000000000000e+000	4.643835e+003
