vin	V(vout)
1.595599999999841e+000	4.325802e-001
1.595699999999841e+000	4.325585e-001
1.595799999999841e+000	4.325368e-001
1.595899999999841e+000	4.325152e-001
1.595999999999841e+000	4.324935e-001
1.596099999999841e+000	4.324718e-001
1.596199999999841e+000	4.324501e-001
1.596299999999841e+000	4.324285e-001
1.596399999999841e+000	4.324068e-001
1.596499999999841e+000	4.323852e-001
1.596599999999841e+000	4.323635e-001
1.596699999999841e+000	4.323419e-001
1.596799999999841e+000	4.323203e-001
1.596899999999841e+000	4.322986e-001
1.596999999999841e+000	4.322770e-001
1.597099999999841e+000	4.322554e-001
1.597199999999841e+000	4.322338e-001
1.597299999999841e+000	4.322122e-001
1.597399999999841e+000	4.321906e-001
1.597499999999841e+000	4.321690e-001
1.597599999999841e+000	4.321474e-001
1.597699999999841e+000	4.321258e-001
1.597799999999841e+000	4.321042e-001
1.597899999999840e+000	4.320826e-001
1.597999999999840e+000	4.320610e-001
1.598099999999840e+000	4.320395e-001
1.598199999999840e+000	4.320179e-001
1.598299999999840e+000	4.319963e-001
1.598399999999840e+000	4.319748e-001
1.598499999999840e+000	4.319533e-001
1.598599999999840e+000	4.319317e-001
1.598699999999840e+000	4.319102e-001
1.598799999999840e+000	4.318886e-001
1.598899999999840e+000	4.318671e-001
1.598999999999840e+000	4.318456e-001
1.599099999999840e+000	4.318241e-001
1.599199999999840e+000	4.318025e-001
1.599299999999840e+000	4.317810e-001
1.599399999999840e+000	4.317595e-001
1.599499999999840e+000	4.317380e-001
1.599599999999840e+000	4.317165e-001
1.599699999999840e+000	4.316950e-001
1.599799999999840e+000	4.316736e-001
1.599899999999840e+000	4.316521e-001
1.599999999999840e+000	4.316306e-001
1.600099999999840e+000	4.316092e-001
1.600199999999840e+000	4.315877e-001
1.600299999999840e+000	4.315662e-001
1.600399999999840e+000	4.315448e-001
1.600499999999840e+000	4.315233e-001
1.600599999999840e+000	4.315019e-001
1.600699999999840e+000	4.314804e-001
1.600799999999840e+000	4.314590e-001
1.600899999999840e+000	4.314376e-001
1.600999999999840e+000	4.314162e-001
1.601099999999840e+000	4.313947e-001
1.601199999999840e+000	4.313733e-001
1.601299999999840e+000	4.313519e-001
1.601399999999840e+000	4.313305e-001
1.601499999999840e+000	4.313091e-001
1.601599999999840e+000	4.312877e-001
1.601699999999840e+000	4.312663e-001
1.601799999999840e+000	4.312449e-001
1.601899999999840e+000	4.312236e-001
1.601999999999840e+000	4.312022e-001
1.602099999999840e+000	4.311808e-001
1.602199999999840e+000	4.311595e-001
1.602299999999840e+000	4.311381e-001
1.602399999999840e+000	4.311168e-001
1.602499999999840e+000	4.310954e-001
1.602599999999840e+000	4.310741e-001
1.602699999999840e+000	4.310527e-001
1.602799999999840e+000	4.310314e-001
1.602899999999840e+000	4.310101e-001
1.602999999999840e+000	4.309887e-001
1.603099999999840e+000	4.309674e-001
1.603199999999840e+000	4.309461e-001
1.603299999999840e+000	4.309248e-001
1.603399999999840e+000	4.309035e-001
1.603499999999840e+000	4.308822e-001
1.603599999999840e+000	4.308609e-001
1.603699999999840e+000	4.308396e-001
1.603799999999840e+000	4.308183e-001
1.603899999999840e+000	4.307971e-001
1.603999999999840e+000	4.307758e-001
1.604099999999840e+000	4.307545e-001
1.604199999999840e+000	4.307333e-001
1.604299999999840e+000	4.307120e-001
1.604399999999840e+000	4.306907e-001
1.604499999999840e+000	4.306695e-001
1.604599999999840e+000	4.306482e-001
1.604699999999840e+000	4.306270e-001
1.604799999999840e+000	4.306058e-001
1.604899999999840e+000	4.305845e-001
1.604999999999840e+000	4.305633e-001
1.605099999999840e+000	4.305421e-001
1.605199999999840e+000	4.305209e-001
1.605299999999840e+000	4.304997e-001
1.605399999999840e+000	4.304785e-001
1.605499999999840e+000	4.304573e-001
1.605599999999840e+000	4.304361e-001
1.605699999999840e+000	4.304149e-001
1.605799999999840e+000	4.303937e-001
1.605899999999840e+000	4.303725e-001
1.605999999999840e+000	4.303513e-001
1.606099999999840e+000	4.303302e-001
1.606199999999840e+000	4.303090e-001
1.606299999999840e+000	4.302879e-001
1.606399999999840e+000	4.302667e-001
1.606499999999840e+000	4.302455e-001
1.606599999999840e+000	4.302244e-001
1.606699999999840e+000	4.302033e-001
1.606799999999840e+000	4.301821e-001
1.606899999999840e+000	4.301610e-001
1.606999999999839e+000	4.301399e-001
1.607099999999839e+000	4.301188e-001
1.607199999999839e+000	4.300976e-001
1.607299999999839e+000	4.300765e-001
1.607399999999839e+000	4.300554e-001
1.607499999999839e+000	4.300343e-001
1.607599999999839e+000	4.300132e-001
1.607699999999839e+000	4.299921e-001
1.607799999999839e+000	4.299711e-001
1.607899999999839e+000	4.299500e-001
1.607999999999839e+000	4.299289e-001
1.608099999999839e+000	4.299078e-001
1.608199999999839e+000	4.298868e-001
1.608299999999839e+000	4.298657e-001
1.608399999999839e+000	4.298446e-001
1.608499999999839e+000	4.298236e-001
1.608599999999839e+000	4.298026e-001
1.608699999999839e+000	4.297815e-001
1.608799999999839e+000	4.297605e-001
1.608899999999839e+000	4.297394e-001
1.608999999999839e+000	4.297184e-001
1.609099999999839e+000	4.296974e-001
1.609199999999839e+000	4.296764e-001
1.609299999999839e+000	4.296554e-001
1.609399999999839e+000	4.296344e-001
1.609499999999839e+000	4.296134e-001
1.609599999999839e+000	4.295924e-001
1.609699999999839e+000	4.295714e-001
1.609799999999839e+000	4.295504e-001
1.609899999999839e+000	4.295294e-001
1.609999999999839e+000	4.295084e-001
1.610099999999839e+000	4.294874e-001
1.610199999999839e+000	4.294665e-001
1.610299999999839e+000	4.294455e-001
1.610399999999839e+000	4.294246e-001
1.610499999999839e+000	4.294036e-001
1.610599999999839e+000	4.293827e-001
1.610699999999839e+000	4.293617e-001
1.610799999999839e+000	4.293408e-001
1.610899999999839e+000	4.293198e-001
1.610999999999839e+000	4.292989e-001
1.611099999999839e+000	4.292780e-001
1.611199999999839e+000	4.292571e-001
1.611299999999839e+000	4.292361e-001
1.611399999999839e+000	4.292153e-001
1.611499999999839e+000	4.291943e-001
1.611599999999839e+000	4.291734e-001
1.611699999999839e+000	4.291525e-001
1.611799999999839e+000	4.291317e-001
1.611899999999839e+000	4.291108e-001
1.611999999999839e+000	4.290899e-001
1.612099999999839e+000	4.290690e-001
1.612199999999839e+000	4.290482e-001
1.612299999999839e+000	4.290273e-001
1.612399999999839e+000	4.290064e-001
1.612499999999839e+000	4.289856e-001
1.612599999999839e+000	4.289647e-001
1.612699999999839e+000	4.289438e-001
1.612799999999839e+000	4.289230e-001
1.612899999999839e+000	4.289022e-001
1.612999999999839e+000	4.288813e-001
1.613099999999839e+000	4.288605e-001
1.613199999999839e+000	4.288397e-001
1.613299999999839e+000	4.288189e-001
1.613399999999839e+000	4.287981e-001
1.613499999999839e+000	4.287772e-001
1.613599999999839e+000	4.287564e-001
1.613699999999839e+000	4.287356e-001
1.613799999999839e+000	4.287149e-001
1.613899999999839e+000	4.286941e-001
1.613999999999839e+000	4.286733e-001
1.614099999999839e+000	4.286525e-001
1.614199999999839e+000	4.286317e-001
1.614299999999839e+000	4.286110e-001
1.614399999999839e+000	4.285902e-001
1.614499999999839e+000	4.285694e-001
1.614599999999839e+000	4.285487e-001
1.614699999999839e+000	4.285279e-001
1.614799999999839e+000	4.285072e-001
1.614899999999839e+000	4.284864e-001
1.614999999999839e+000	4.284657e-001
1.615099999999839e+000	4.284450e-001
1.615199999999839e+000	4.284243e-001
1.615299999999839e+000	4.284035e-001
1.615399999999839e+000	4.283828e-001
1.615499999999839e+000	4.283621e-001
1.615599999999839e+000	4.283414e-001
1.615699999999839e+000	4.283207e-001
1.615799999999839e+000	4.283000e-001
1.615899999999839e+000	4.282793e-001
1.615999999999839e+000	4.282586e-001
1.616099999999838e+000	4.282379e-001
1.616199999999838e+000	4.282173e-001
1.616299999999838e+000	4.281966e-001
1.616399999999838e+000	4.281759e-001
1.616499999999838e+000	4.281552e-001
1.616599999999838e+000	4.281346e-001
1.616699999999838e+000	4.281139e-001
1.616799999999838e+000	4.280933e-001
1.616899999999838e+000	4.280726e-001
1.616999999999838e+000	4.280520e-001
1.617099999999838e+000	4.280314e-001
1.617199999999838e+000	4.280107e-001
1.617299999999838e+000	4.279901e-001
1.617399999999838e+000	4.279695e-001
1.617499999999838e+000	4.279489e-001
1.617599999999838e+000	4.279283e-001
1.617699999999838e+000	4.279076e-001
1.617799999999838e+000	4.278871e-001
1.617899999999838e+000	4.278665e-001
1.617999999999838e+000	4.278459e-001
1.618099999999838e+000	4.278253e-001
1.618199999999838e+000	4.278047e-001
1.618299999999838e+000	4.277841e-001
1.618399999999838e+000	4.277636e-001
1.618499999999838e+000	4.277430e-001
1.618599999999838e+000	4.277224e-001
1.618699999999838e+000	4.277019e-001
1.618799999999838e+000	4.276813e-001
1.618899999999838e+000	4.276607e-001
1.618999999999838e+000	4.276402e-001
1.619099999999838e+000	4.276197e-001
1.619199999999838e+000	4.275991e-001
1.619299999999838e+000	4.275786e-001
1.619399999999838e+000	4.275581e-001
1.619499999999838e+000	4.275376e-001
1.619599999999838e+000	4.275170e-001
1.619699999999838e+000	4.274965e-001
1.619799999999838e+000	4.274760e-001
1.619899999999838e+000	4.274555e-001
1.619999999999838e+000	4.274350e-001
1.620099999999838e+000	4.274145e-001
1.620199999999838e+000	4.273940e-001
1.620299999999838e+000	4.273736e-001
1.620399999999838e+000	4.273531e-001
1.620499999999838e+000	4.273326e-001
1.620599999999838e+000	4.273121e-001
1.620699999999838e+000	4.272917e-001
1.620799999999838e+000	4.272712e-001
1.620899999999838e+000	4.272507e-001
1.620999999999838e+000	4.272303e-001
1.621099999999838e+000	4.272099e-001
1.621199999999838e+000	4.271894e-001
1.621299999999838e+000	4.271690e-001
1.621399999999838e+000	4.271486e-001
1.621499999999838e+000	4.271281e-001
1.621599999999838e+000	4.271077e-001
1.621699999999838e+000	4.270873e-001
1.621799999999838e+000	4.270669e-001
1.621899999999838e+000	4.270464e-001
1.621999999999838e+000	4.270261e-001
1.622099999999838e+000	4.270056e-001
1.622199999999838e+000	4.269853e-001
1.622299999999838e+000	4.269649e-001
1.622399999999838e+000	4.269445e-001
1.622499999999838e+000	4.269241e-001
1.622599999999838e+000	4.269037e-001
1.622699999999838e+000	4.268834e-001
1.622799999999838e+000	4.268630e-001
1.622899999999838e+000	4.268426e-001
1.622999999999838e+000	4.268223e-001
1.623099999999838e+000	4.268019e-001
1.623199999999838e+000	4.267816e-001
1.623299999999838e+000	4.267612e-001
1.623399999999838e+000	4.267409e-001
1.623499999999838e+000	4.267206e-001
1.623599999999838e+000	4.267002e-001
1.623699999999838e+000	4.266799e-001
1.623799999999838e+000	4.266596e-001
1.623899999999838e+000	4.266393e-001
1.623999999999838e+000	4.266190e-001
1.624099999999838e+000	4.265987e-001
1.624199999999838e+000	4.265784e-001
1.624299999999838e+000	4.265581e-001
1.624399999999838e+000	4.265378e-001
1.624499999999838e+000	4.265175e-001
1.624599999999838e+000	4.264972e-001
1.624699999999838e+000	4.264769e-001
1.624799999999838e+000	4.264567e-001
1.624899999999838e+000	4.264364e-001
1.624999999999838e+000	4.264161e-001
1.625099999999838e+000	4.263959e-001
1.625199999999837e+000	4.263756e-001
1.625299999999837e+000	4.263554e-001
1.625399999999837e+000	4.263351e-001
1.625499999999837e+000	4.263149e-001
1.625599999999837e+000	4.262947e-001
1.625699999999837e+000	4.262744e-001
1.625799999999837e+000	4.262542e-001
1.625899999999837e+000	4.262340e-001
1.625999999999837e+000	4.262138e-001
1.626099999999837e+000	4.261936e-001
1.626199999999837e+000	4.261734e-001
1.626299999999837e+000	4.261532e-001
1.626399999999837e+000	4.261329e-001
1.626499999999837e+000	4.261127e-001
1.626599999999837e+000	4.260926e-001
1.626699999999837e+000	4.260724e-001
1.626799999999837e+000	4.260522e-001
1.626899999999837e+000	4.260320e-001
1.626999999999837e+000	4.260119e-001
1.627099999999837e+000	4.259917e-001
1.627199999999837e+000	4.259715e-001
1.627299999999837e+000	4.259514e-001
1.627399999999837e+000	4.259312e-001
1.627499999999837e+000	4.259111e-001
1.627599999999837e+000	4.258909e-001
1.627699999999837e+000	4.258708e-001
1.627799999999837e+000	4.258507e-001
1.627899999999837e+000	4.258305e-001
1.627999999999837e+000	4.258104e-001
1.628099999999837e+000	4.257903e-001
1.628199999999837e+000	4.257702e-001
1.628299999999837e+000	4.257501e-001
1.628399999999837e+000	4.257300e-001
1.628499999999837e+000	4.257099e-001
1.628599999999837e+000	4.256898e-001
1.628699999999837e+000	4.256697e-001
1.628799999999837e+000	4.256496e-001
1.628899999999837e+000	4.256295e-001
1.628999999999837e+000	4.256094e-001
1.629099999999837e+000	4.255894e-001
1.629199999999837e+000	4.255693e-001
1.629299999999837e+000	4.255492e-001
1.629399999999837e+000	4.255292e-001
1.629499999999837e+000	4.255091e-001
1.629599999999837e+000	4.254891e-001
1.629699999999837e+000	4.254690e-001
1.629799999999837e+000	4.254490e-001
1.629899999999837e+000	4.254289e-001
1.629999999999837e+000	4.254089e-001
1.630099999999837e+000	4.253889e-001
1.630199999999837e+000	4.253688e-001
1.630299999999837e+000	4.253488e-001
1.630399999999837e+000	4.253288e-001
1.630499999999837e+000	4.253088e-001
1.630599999999837e+000	4.252888e-001
1.630699999999837e+000	4.252688e-001
1.630799999999837e+000	4.252488e-001
1.630899999999837e+000	4.252288e-001
1.630999999999837e+000	4.252088e-001
1.631099999999837e+000	4.251889e-001
1.631199999999837e+000	4.251689e-001
1.631299999999837e+000	4.251489e-001
1.631399999999837e+000	4.251289e-001
1.631499999999837e+000	4.251090e-001
1.631599999999837e+000	4.250890e-001
1.631699999999837e+000	4.250691e-001
1.631799999999837e+000	4.250491e-001
1.631899999999837e+000	4.250292e-001
1.631999999999837e+000	4.250093e-001
1.632099999999837e+000	4.249893e-001
1.632199999999837e+000	4.249694e-001
1.632299999999837e+000	4.249494e-001
1.632399999999837e+000	4.249295e-001
1.632499999999837e+000	4.249096e-001
1.632599999999837e+000	4.248897e-001
1.632699999999837e+000	4.248698e-001
1.632799999999837e+000	4.248499e-001
1.632899999999837e+000	4.248300e-001
1.632999999999837e+000	4.248101e-001
1.633099999999837e+000	4.247902e-001
1.633199999999837e+000	4.247703e-001
1.633299999999837e+000	4.247504e-001
1.633399999999837e+000	4.247306e-001
1.633499999999837e+000	4.247107e-001
1.633599999999837e+000	4.246908e-001
1.633699999999837e+000	4.246710e-001
1.633799999999837e+000	4.246511e-001
1.633899999999837e+000	4.246312e-001
1.633999999999837e+000	4.246114e-001
1.634099999999837e+000	4.245915e-001
1.634199999999837e+000	4.245717e-001
1.634299999999836e+000	4.245519e-001
1.634399999999836e+000	4.245321e-001
1.634499999999836e+000	4.245122e-001
1.634599999999836e+000	4.244924e-001
1.634699999999836e+000	4.244726e-001
1.634799999999836e+000	4.244528e-001
1.634899999999836e+000	4.244330e-001
1.634999999999836e+000	4.244131e-001
1.635099999999836e+000	4.243934e-001
1.635199999999836e+000	4.243736e-001
1.635299999999836e+000	4.243538e-001
1.635399999999836e+000	4.243340e-001
1.635499999999836e+000	4.243142e-001
1.635599999999836e+000	4.242944e-001
1.635699999999836e+000	4.242747e-001
1.635799999999836e+000	4.242549e-001
1.635899999999836e+000	4.242351e-001
1.635999999999836e+000	4.242154e-001
1.636099999999836e+000	4.241956e-001
1.636199999999836e+000	4.241759e-001
1.636299999999836e+000	4.241561e-001
1.636399999999836e+000	4.241364e-001
1.636499999999836e+000	4.241166e-001
1.636599999999836e+000	4.240969e-001
1.636699999999836e+000	4.240772e-001
1.636799999999836e+000	4.240575e-001
1.636899999999836e+000	4.240377e-001
1.636999999999836e+000	4.240180e-001
1.637099999999836e+000	4.239983e-001
1.637199999999836e+000	4.239786e-001
1.637299999999836e+000	4.239589e-001
1.637399999999836e+000	4.239392e-001
1.637499999999836e+000	4.239195e-001
1.637599999999836e+000	4.238998e-001
1.637699999999836e+000	4.238802e-001
1.637799999999836e+000	4.238605e-001
1.637899999999836e+000	4.238408e-001
1.637999999999836e+000	4.238211e-001
1.638099999999836e+000	4.238015e-001
1.638199999999836e+000	4.237818e-001
1.638299999999836e+000	4.237621e-001
1.638399999999836e+000	4.237425e-001
1.638499999999836e+000	4.237229e-001
1.638599999999836e+000	4.237032e-001
1.638699999999836e+000	4.236836e-001
1.638799999999836e+000	4.236639e-001
1.638899999999836e+000	4.236443e-001
1.638999999999836e+000	4.236247e-001
1.639099999999836e+000	4.236051e-001
1.639199999999836e+000	4.235854e-001
1.639299999999836e+000	4.235658e-001
1.639399999999836e+000	4.235463e-001
1.639499999999836e+000	4.235266e-001
1.639599999999836e+000	4.235070e-001
1.639699999999836e+000	4.234875e-001
1.639799999999836e+000	4.234679e-001
1.639899999999836e+000	4.234483e-001
1.639999999999836e+000	4.234287e-001
1.640099999999836e+000	4.234091e-001
1.640199999999836e+000	4.233896e-001
1.640299999999836e+000	4.233700e-001
1.640399999999836e+000	4.233504e-001
1.640499999999836e+000	4.233309e-001
1.640599999999836e+000	4.233113e-001
1.640699999999836e+000	4.232918e-001
1.640799999999836e+000	4.232722e-001
1.640899999999836e+000	4.232527e-001
1.640999999999836e+000	4.232332e-001
1.641099999999836e+000	4.232136e-001
1.641199999999836e+000	4.231941e-001
1.641299999999836e+000	4.231746e-001
1.641399999999836e+000	4.231550e-001
1.641499999999836e+000	4.231355e-001
1.641599999999836e+000	4.231160e-001
1.641699999999836e+000	4.230965e-001
1.641799999999836e+000	4.230770e-001
1.641899999999836e+000	4.230575e-001
1.641999999999836e+000	4.230380e-001
1.642099999999836e+000	4.230185e-001
1.642199999999836e+000	4.229991e-001
1.642299999999836e+000	4.229796e-001
1.642399999999836e+000	4.229601e-001
1.642499999999836e+000	4.229406e-001
1.642599999999836e+000	4.229212e-001
1.642699999999836e+000	4.229017e-001
1.642799999999836e+000	4.228823e-001
1.642899999999836e+000	4.228628e-001
1.642999999999836e+000	4.228434e-001
1.643099999999836e+000	4.228239e-001
1.643199999999836e+000	4.228045e-001
1.643299999999835e+000	4.227851e-001
1.643399999999835e+000	4.227656e-001
1.643499999999835e+000	4.227462e-001
1.643599999999835e+000	4.227268e-001
1.643699999999835e+000	4.227074e-001
1.643799999999835e+000	4.226880e-001
1.643899999999835e+000	4.226686e-001
1.643999999999835e+000	4.226491e-001
1.644099999999835e+000	4.226298e-001
1.644199999999835e+000	4.226104e-001
1.644299999999835e+000	4.225910e-001
1.644399999999835e+000	4.225716e-001
1.644499999999835e+000	4.225522e-001
1.644599999999835e+000	4.225328e-001
1.644699999999835e+000	4.225135e-001
1.644799999999835e+000	4.224941e-001
1.644899999999835e+000	4.224747e-001
1.644999999999835e+000	4.224554e-001
1.645099999999835e+000	4.224360e-001
1.645199999999835e+000	4.224167e-001
1.645299999999835e+000	4.223973e-001
1.645399999999835e+000	4.223780e-001
1.645499999999835e+000	4.223587e-001
1.645599999999835e+000	4.223393e-001
1.645699999999835e+000	4.223200e-001
1.645799999999835e+000	4.223007e-001
1.645899999999835e+000	4.222814e-001
1.645999999999835e+000	4.222620e-001
1.646099999999835e+000	4.222427e-001
1.646199999999835e+000	4.222234e-001
1.646299999999835e+000	4.222041e-001
1.646399999999835e+000	4.221848e-001
1.646499999999835e+000	4.221655e-001
1.646599999999835e+000	4.221462e-001
1.646699999999835e+000	4.221269e-001
1.646799999999835e+000	4.221077e-001
1.646899999999835e+000	4.220884e-001
1.646999999999835e+000	4.220691e-001
1.647099999999835e+000	4.220499e-001
1.647199999999835e+000	4.220306e-001
1.647299999999835e+000	4.220113e-001
1.647399999999835e+000	4.219921e-001
1.647499999999835e+000	4.219728e-001
1.647599999999835e+000	4.219536e-001
1.647699999999835e+000	4.219344e-001
1.647799999999835e+000	4.219151e-001
1.647899999999835e+000	4.218959e-001
1.647999999999835e+000	4.218767e-001
1.648099999999835e+000	4.218574e-001
1.648199999999835e+000	4.218382e-001
1.648299999999835e+000	4.218190e-001
1.648399999999835e+000	4.217998e-001
1.648499999999835e+000	4.217806e-001
1.648599999999835e+000	4.217614e-001
1.648699999999835e+000	4.217422e-001
1.648799999999835e+000	4.217230e-001
1.648899999999835e+000	4.217038e-001
1.648999999999835e+000	4.216846e-001
1.649099999999835e+000	4.216655e-001
1.649199999999835e+000	4.216463e-001
1.649299999999835e+000	4.216271e-001
1.649399999999835e+000	4.216079e-001
1.649499999999835e+000	4.215888e-001
1.649599999999835e+000	4.215696e-001
1.649699999999835e+000	4.215505e-001
1.649799999999835e+000	4.215313e-001
1.649899999999835e+000	4.215122e-001
1.649999999999835e+000	4.214930e-001
1.650099999999835e+000	4.214739e-001
1.650199999999835e+000	4.214548e-001
1.650299999999835e+000	4.214356e-001
1.650399999999835e+000	4.214165e-001
1.650499999999835e+000	4.213974e-001
1.650599999999835e+000	4.213783e-001
1.650699999999835e+000	4.213592e-001
1.650799999999835e+000	4.213400e-001
1.650899999999835e+000	4.213209e-001
1.650999999999835e+000	4.213019e-001
1.651099999999835e+000	4.212828e-001
1.651199999999835e+000	4.212637e-001
1.651299999999835e+000	4.212446e-001
1.651399999999835e+000	4.212255e-001
1.651499999999835e+000	4.212064e-001
1.651599999999835e+000	4.211874e-001
1.651699999999835e+000	4.211683e-001
1.651799999999835e+000	4.211492e-001
1.651899999999835e+000	4.211302e-001
1.651999999999835e+000	4.211111e-001
1.652099999999835e+000	4.210921e-001
1.652199999999835e+000	4.210730e-001
1.652299999999835e+000	4.210540e-001
1.652399999999834e+000	4.210350e-001
1.652499999999834e+000	4.210159e-001
1.652599999999834e+000	4.209969e-001
1.652699999999834e+000	4.209779e-001
1.652799999999834e+000	4.209588e-001
1.652899999999834e+000	4.209398e-001
1.652999999999834e+000	4.209208e-001
1.653099999999834e+000	4.209018e-001
1.653199999999834e+000	4.208828e-001
1.653299999999834e+000	4.208638e-001
1.653399999999834e+000	4.208448e-001
1.653499999999834e+000	4.208258e-001
1.653599999999834e+000	4.208069e-001
1.653699999999834e+000	4.207879e-001
1.653799999999834e+000	4.207689e-001
1.653899999999834e+000	4.207499e-001
1.653999999999834e+000	4.207309e-001
1.654099999999834e+000	4.207120e-001
1.654199999999834e+000	4.206930e-001
1.654299999999834e+000	4.206741e-001
1.654399999999834e+000	4.206551e-001
1.654499999999834e+000	4.206362e-001
1.654599999999834e+000	4.206172e-001
1.654699999999834e+000	4.205983e-001
1.654799999999834e+000	4.205793e-001
1.654899999999834e+000	4.205604e-001
1.654999999999834e+000	4.205415e-001
1.655099999999834e+000	4.205226e-001
1.655199999999834e+000	4.205036e-001
1.655299999999834e+000	4.204848e-001
1.655399999999834e+000	4.204658e-001
1.655499999999834e+000	4.204469e-001
1.655599999999834e+000	4.204280e-001
1.655699999999834e+000	4.204091e-001
1.655799999999834e+000	4.203902e-001
1.655899999999834e+000	4.203714e-001
1.655999999999834e+000	4.203525e-001
1.656099999999834e+000	4.203336e-001
1.656199999999834e+000	4.203147e-001
1.656299999999834e+000	4.202958e-001
1.656399999999834e+000	4.202770e-001
1.656499999999834e+000	4.202581e-001
1.656599999999834e+000	4.202393e-001
1.656699999999834e+000	4.202204e-001
1.656799999999834e+000	4.202015e-001
1.656899999999834e+000	4.201827e-001
1.656999999999834e+000	4.201639e-001
1.657099999999834e+000	4.201450e-001
1.657199999999834e+000	4.201262e-001
1.657299999999834e+000	4.201074e-001
1.657399999999834e+000	4.200886e-001
1.657499999999834e+000	4.200697e-001
1.657599999999834e+000	4.200509e-001
1.657699999999834e+000	4.200321e-001
1.657799999999834e+000	4.200133e-001
1.657899999999834e+000	4.199945e-001
1.657999999999834e+000	4.199757e-001
1.658099999999834e+000	4.199569e-001
1.658199999999834e+000	4.199381e-001
1.658299999999834e+000	4.199193e-001
1.658399999999834e+000	4.199005e-001
1.658499999999834e+000	4.198818e-001
1.658599999999834e+000	4.198630e-001
1.658699999999834e+000	4.198442e-001
1.658799999999834e+000	4.198255e-001
1.658899999999834e+000	4.198067e-001
1.658999999999834e+000	4.197879e-001
1.659099999999834e+000	4.197692e-001
1.659199999999834e+000	4.197505e-001
1.659299999999834e+000	4.197317e-001
1.659399999999834e+000	4.197130e-001
1.659499999999834e+000	4.196942e-001
1.659599999999834e+000	4.196755e-001
1.659699999999834e+000	4.196568e-001
1.659799999999834e+000	4.196380e-001
1.659899999999834e+000	4.196193e-001
1.659999999999834e+000	4.196006e-001
1.660099999999834e+000	4.195819e-001
1.660199999999834e+000	4.195632e-001
1.660299999999834e+000	4.195445e-001
1.660399999999834e+000	4.195258e-001
1.660499999999834e+000	4.195071e-001
1.660599999999834e+000	4.194884e-001
1.660699999999834e+000	4.194697e-001
1.660799999999834e+000	4.194511e-001
1.660899999999834e+000	4.194324e-001
1.660999999999834e+000	4.194137e-001
1.661099999999834e+000	4.193950e-001
1.661199999999834e+000	4.193764e-001
1.661299999999834e+000	4.193577e-001
1.661399999999834e+000	4.193391e-001
1.661499999999833e+000	4.193204e-001
1.661599999999833e+000	4.193017e-001
1.661699999999833e+000	4.192831e-001
1.661799999999833e+000	4.192645e-001
1.661899999999833e+000	4.192458e-001
1.661999999999833e+000	4.192272e-001
1.662099999999833e+000	4.192086e-001
1.662199999999833e+000	4.191900e-001
1.662299999999833e+000	4.191713e-001
1.662399999999833e+000	4.191527e-001
1.662499999999833e+000	4.191341e-001
1.662599999999833e+000	4.191155e-001
1.662699999999833e+000	4.190969e-001
1.662799999999833e+000	4.190783e-001
1.662899999999833e+000	4.190597e-001
1.662999999999833e+000	4.190411e-001
1.663099999999833e+000	4.190225e-001
1.663199999999833e+000	4.190040e-001
1.663299999999833e+000	4.189854e-001
1.663399999999833e+000	4.189668e-001
1.663499999999833e+000	4.189482e-001
1.663599999999833e+000	4.189297e-001
1.663699999999833e+000	4.189111e-001
1.663799999999833e+000	4.188926e-001
1.663899999999833e+000	4.188740e-001
1.663999999999833e+000	4.188555e-001
1.664099999999833e+000	4.188369e-001
1.664199999999833e+000	4.188184e-001
1.664299999999833e+000	4.187998e-001
1.664399999999833e+000	4.187813e-001
1.664499999999833e+000	4.187628e-001
1.664599999999833e+000	4.187443e-001
1.664699999999833e+000	4.187258e-001
1.664799999999833e+000	4.187073e-001
1.664899999999833e+000	4.186887e-001
1.664999999999833e+000	4.186702e-001
1.665099999999833e+000	4.186517e-001
1.665199999999833e+000	4.186332e-001
1.665299999999833e+000	4.186147e-001
1.665399999999833e+000	4.185962e-001
1.665499999999833e+000	4.185778e-001
1.665599999999833e+000	4.185593e-001
1.665699999999833e+000	4.185408e-001
1.665799999999833e+000	4.185223e-001
1.665899999999833e+000	4.185039e-001
1.665999999999833e+000	4.184854e-001
1.666099999999833e+000	4.184669e-001
1.666199999999833e+000	4.184485e-001
1.666299999999833e+000	4.184300e-001
1.666399999999833e+000	4.184116e-001
1.666499999999833e+000	4.183931e-001
1.666599999999833e+000	4.183747e-001
1.666699999999833e+000	4.183563e-001
1.666799999999833e+000	4.183378e-001
1.666899999999833e+000	4.183194e-001
1.666999999999833e+000	4.183010e-001
1.667099999999833e+000	4.182826e-001
1.667199999999833e+000	4.182642e-001
1.667299999999833e+000	4.182457e-001
1.667399999999833e+000	4.182273e-001
1.667499999999833e+000	4.182089e-001
1.667599999999833e+000	4.181905e-001
1.667699999999833e+000	4.181721e-001
1.667799999999833e+000	4.181537e-001
1.667899999999833e+000	4.181353e-001
1.667999999999833e+000	4.181170e-001
1.668099999999833e+000	4.180986e-001
1.668199999999833e+000	4.180802e-001
1.668299999999833e+000	4.180619e-001
1.668399999999833e+000	4.180435e-001
1.668499999999833e+000	4.180251e-001
1.668599999999833e+000	4.180068e-001
1.668699999999833e+000	4.179884e-001
1.668799999999833e+000	4.179701e-001
1.668899999999833e+000	4.179517e-001
1.668999999999833e+000	4.179334e-001
1.669099999999833e+000	4.179150e-001
